Instante de tiempo,Total de clientes que ingresaron,Clientes en cola de espera,Clientes siendo atendidos,Clientes ya atendidos,Clientes NO atendidos
13507,86,0,5,81,0
13508,86,0,5,81,0
13509,86,0,5,81,0
13510,86,0,5,81,0
13511,86,0,5,81,0
13512,86,0,5,81,0
13513,86,0,5,81,0
13514,86,0,5,81,0
13515,87,0,6,81,0
13516,87,0,6,81,0
13517,87,0,6,81,0
13518,87,0,6,81,0
13519,87,0,6,81,0
13520,87,0,6,81,0
13521,87,0,6,81,0
13522,87,0,6,81,0
13523,87,0,6,81,0
13524,87,0,6,81,0
13525,87,0,6,81,0
13526,87,0,6,81,0
13527,87,0,6,81,0
13528,87,0,6,81,0
13529,87,0,6,81,0
13530,87,0,6,81,0
13531,87,0,6,81,0
13532,87,0,6,81,0
13533,87,0,6,81,0
13534,87,0,6,81,0
13535,87,0,6,81,0
13536,87,0,6,81,0
13537,87,0,6,81,0
13538,87,0,6,81,0
13539,87,0,6,81,0
13540,87,0,6,81,0
13541,87,0,6,81,0
13542,87,0,6,81,0
13543,87,0,6,81,0
13544,87,0,6,81,0
13545,87,0,6,81,0
13546,87,0,6,81,0
13547,87,0,6,81,0
13548,87,0,6,81,0
13549,87,0,6,81,0
13550,87,0,6,81,0
13551,87,0,6,81,0
13552,87,0,6,81,0
13553,87,0,6,81,0
13554,87,0,6,81,0
13555,87,0,6,81,0
13556,87,0,6,81,0
13557,87,0,6,81,0
13558,87,0,6,81,0
13559,87,0,6,81,0
13560,87,0,6,81,0
13561,87,0,6,81,0
13562,87,0,6,81,0
13563,87,0,6,81,0
13564,87,0,6,81,0
13565,87,0,6,81,0
13566,87,0,6,81,0
13567,87,0,6,81,0
13568,87,0,6,81,0
13569,87,0,6,81,0
13570,87,0,5,82,0
13571,87,0,5,82,0
13572,87,0,5,82,0
13573,87,0,5,82,0
13574,87,0,5,82,0
13575,87,0,5,82,0
13576,87,0,5,82,0
13577,87,0,5,82,0
13578,87,0,5,82,0
13579,87,0,5,82,0
13580,87,0,5,82,0
13581,87,0,5,82,0
13582,87,0,5,82,0
13583,87,0,5,82,0
13584,87,0,5,82,0
13585,87,0,5,82,0
13586,87,0,5,82,0
13587,87,0,5,82,0
13588,87,0,5,82,0
13589,87,0,5,82,0
13590,87,0,5,82,0
13591,87,0,5,82,0
13592,87,0,5,82,0
13593,87,0,5,82,0
13594,87,0,5,82,0
13595,87,0,5,82,0
13596,87,0,5,82,0
13597,87,0,5,82,0
13598,87,0,5,82,0
13599,87,0,5,82,0
13600,87,0,5,82,0
13601,87,0,5,82,0
13602,87,0,5,82,0
13603,87,0,5,82,0
13604,87,0,5,82,0
13605,87,0,5,82,0
13606,87,0,5,82,0
13607,87,0,5,82,0
13608,87,0,5,82,0
13609,87,0,5,82,0
13610,87,0,5,82,0
13611,87,0,5,82,0
13612,87,0,5,82,0
13613,87,0,5,82,0
13614,87,0,5,82,0
13615,87,0,5,82,0
13616,87,0,5,82,0
13617,87,0,5,82,0
13618,87,0,5,82,0
13619,87,0,5,82,0
13620,87,0,5,82,0
13621,87,0,5,82,0
13622,87,0,5,82,0
13623,87,0,5,82,0
13624,87,0,5,82,0
13625,87,0,5,82,0
13626,87,0,5,82,0
13627,87,0,5,82,0
13628,87,0,5,82,0
13629,87,0,5,82,0
13630,87,0,5,82,0
13631,87,0,5,82,0
13632,87,0,5,82,0
13633,87,0,5,82,0
13634,87,0,5,82,0
13635,87,0,5,82,0
13636,87,0,5,82,0
13637,87,0,5,82,0
13638,88,0,6,82,0
13639,88,0,6,82,0
13640,89,0,7,82,0
13641,89,0,7,82,0
13642,89,0,7,82,0
13643,89,0,7,82,0
13644,89,0,7,82,0
13645,89,0,7,82,0
13646,89,0,7,82,0
13647,89,0,7,82,0
13648,89,0,7,82,0
13649,89,0,7,82,0
13650,89,0,7,82,0
13651,89,0,7,82,0
13652,89,0,7,82,0
13653,89,0,7,82,0
13654,89,0,7,82,0
13655,89,0,7,82,0
13656,89,0,7,82,0
13657,89,0,7,82,0
13658,89,0,7,82,0
13659,89,0,7,82,0
13660,89,0,7,82,0
13661,89,0,7,82,0
13662,89,0,7,82,0
13663,89,0,7,82,0
13664,89,0,7,82,0
13665,89,0,7,82,0
13666,89,0,7,82,0
13667,89,0,7,82,0
13668,89,0,7,82,0
13669,89,0,7,82,0
13670,89,0,7,82,0
13671,89,0,7,82,0
13672,89,0,7,82,0
13673,89,0,7,82,0
13674,89,0,7,82,0
13675,89,0,7,82,0
13676,89,0,7,82,0
13677,89,0,7,82,0
13678,89,0,7,82,0
13679,89,0,7,82,0
13680,89,0,7,82,0
13681,89,0,7,82,0
13682,89,0,7,82,0
13683,89,0,7,82,0
13684,89,0,7,82,0
13685,89,0,7,82,0
13686,89,0,7,82,0
13687,89,0,7,82,0
13688,89,0,7,82,0
13689,89,0,7,82,0
13690,89,0,7,82,0
13691,89,0,7,82,0
13692,89,0,7,82,0
13693,89,0,7,82,0
13694,89,0,7,82,0
13695,89,0,7,82,0
13696,89,0,7,82,0
13697,89,0,7,82,0
13698,89,0,7,82,0
13699,89,0,7,82,0
13700,89,0,7,82,0
13701,89,0,7,82,0
13702,89,0,7,82,0
13703,89,0,7,82,0
13704,89,0,7,82,0
13705,89,0,7,82,0
13706,89,0,7,82,0
13707,89,0,7,82,0
13708,89,0,7,82,0
13709,89,0,7,82,0
13710,89,0,7,82,0
13711,89,0,7,82,0
13712,89,0,7,82,0
13713,89,0,7,82,0
13714,89,0,7,82,0
13715,89,0,7,82,0
13716,89,0,7,82,0
13717,89,0,7,82,0
13718,89,0,7,82,0
13719,89,0,7,82,0
13720,90,0,8,82,0
13721,90,0,8,82,0
13722,90,0,8,82,0
13723,90,0,8,82,0
13724,90,0,8,82,0
13725,90,0,8,82,0
13726,90,0,8,82,0
13727,90,0,8,82,0
13728,90,0,8,82,0
13729,90,0,8,82,0
13730,90,0,8,82,0
13731,90,0,8,82,0
13732,90,0,8,82,0
13733,90,0,8,82,0
13734,90,0,8,82,0
13735,90,0,8,82,0
13736,90,0,8,82,0
13737,90,0,8,82,0
13738,90,0,8,82,0
13739,90,0,8,82,0
13740,90,0,8,82,0
13741,90,0,8,82,0
13742,90,0,8,82,0
13743,90,0,8,82,0
13744,90,0,8,82,0
13745,90,0,8,82,0
13746,90,0,8,82,0
13747,90,0,8,82,0
13748,90,0,8,82,0
13749,90,0,8,82,0
13750,90,0,8,82,0
13751,90,0,8,82,0
13752,90,0,8,82,0
13753,90,0,8,82,0
13754,90,0,8,82,0
13755,90,0,8,82,0
13756,90,0,8,82,0
13757,90,0,8,82,0
13758,90,0,8,82,0
13759,90,0,8,82,0
13760,90,0,8,82,0
13761,90,0,8,82,0
13762,90,0,8,82,0
13763,90,0,8,82,0
13764,90,0,8,82,0
13765,90,0,8,82,0
13766,90,0,8,82,0
13767,90,0,8,82,0
13768,90,0,8,82,0
13769,90,0,8,82,0
13770,90,0,8,82,0
13771,90,0,8,82,0
13772,90,0,8,82,0
13773,90,0,8,82,0
13774,90,0,8,82,0
13775,90,0,8,82,0
13776,90,0,8,82,0
13777,90,0,8,82,0
13778,90,0,8,82,0
13779,90,0,8,82,0
13780,90,0,8,82,0
13781,90,0,8,82,0
13782,90,0,8,82,0
13783,90,0,8,82,0
13784,90,0,8,82,0
13785,90,0,8,82,0
13786,90,0,8,82,0
13787,90,0,8,82,0
13788,90,0,8,82,0
13789,90,0,8,82,0
13790,90,0,8,82,0
13791,90,0,8,82,0
13792,90,0,8,82,0
13793,90,0,8,82,0
13794,90,0,8,82,0
13795,90,0,8,82,0
13796,90,0,8,82,0
13797,90,0,8,82,0
13798,90,0,8,82,0
13799,90,0,8,82,0
13800,90,0,8,82,0
13801,90,0,8,82,0
13802,90,0,8,82,0
13803,90,0,8,82,0
13804,90,0,8,82,0
13805,90,0,8,82,0
13806,90,0,8,82,0
13807,90,0,8,82,0
13808,90,0,8,82,0
13809,90,0,8,82,0
13810,90,0,8,82,0
13811,90,0,8,82,0
13812,90,0,8,82,0
13813,90,0,8,82,0
13814,90,0,8,82,0
13815,90,0,8,82,0
13816,90,0,8,82,0
13817,90,0,8,82,0
13818,90,0,8,82,0
13819,90,0,8,82,0
13820,90,0,8,82,0
13821,90,0,8,82,0
13822,90,0,8,82,0
13823,90,0,8,82,0
13824,90,0,8,82,0
13825,90,0,8,82,0
13826,90,0,8,82,0
13827,90,0,8,82,0
13828,90,0,8,82,0
13829,90,0,8,82,0
13830,90,0,8,82,0
13831,90,0,8,82,0
13832,90,0,8,82,0
13833,90,0,8,82,0
13834,90,0,8,82,0
13835,90,0,8,82,0
13836,90,0,8,82,0
13837,90,0,8,82,0
13838,90,0,7,83,0
13839,90,0,7,83,0
13840,90,0,7,83,0
13841,90,0,7,83,0
13842,90,0,7,83,0
13843,90,0,7,83,0
13844,90,0,7,83,0
13845,90,0,7,83,0
13846,90,0,7,83,0
13847,90,0,7,83,0
13848,90,0,7,83,0
13849,90,0,7,83,0
13850,90,0,7,83,0
13851,90,0,7,83,0
13852,90,0,7,83,0
13853,90,0,7,83,0
13854,90,0,7,83,0
13855,90,0,7,83,0
13856,90,0,7,83,0
13857,90,0,7,83,0
13858,90,0,7,83,0
13859,90,0,7,83,0
13860,90,0,7,83,0
13861,90,0,7,83,0
13862,90,0,7,83,0
13863,90,0,7,83,0
13864,90,0,7,83,0
13865,90,0,7,83,0
13866,90,0,7,83,0
13867,90,0,7,83,0
13868,90,0,7,83,0
13869,90,0,7,83,0
13870,90,0,7,83,0
13871,90,0,7,83,0
13872,90,0,7,83,0
13873,90,0,7,83,0
13874,90,0,7,83,0
13875,90,0,7,83,0
13876,90,0,7,83,0
13877,90,0,7,83,0
13878,90,0,7,83,0
13879,90,0,7,83,0
13880,90,0,7,83,0
13881,90,0,7,83,0
13882,90,0,7,83,0
13883,90,0,7,83,0
13884,90,0,7,83,0
13885,90,0,7,83,0
13886,90,0,7,83,0
13887,90,0,7,83,0
13888,90,0,6,84,0
13889,90,0,6,84,0
13890,90,0,6,84,0
13891,90,0,5,85,0
13892,90,0,5,85,0
13893,90,0,5,85,0
13894,91,0,6,85,0
13895,91,0,6,85,0
13896,91,0,6,85,0
13897,91,0,6,85,0
13898,91,0,6,85,0
13899,91,0,6,85,0
13900,91,0,6,85,0
13901,91,0,6,85,0
13902,91,0,6,85,0
13903,91,0,6,85,0
13904,91,0,6,85,0
13905,91,0,6,85,0
13906,91,0,6,85,0
13907,91,0,6,85,0
13908,91,0,6,85,0
13909,91,0,6,85,0
13910,91,0,6,85,0
13911,91,0,6,85,0
13912,91,0,6,85,0
13913,91,0,6,85,0
13914,91,0,6,85,0
13915,91,0,6,85,0
13916,91,0,6,85,0
13917,91,0,6,85,0
13918,91,0,6,85,0
13919,91,0,6,85,0
13920,91,0,6,85,0
13921,91,0,6,85,0
13922,91,0,6,85,0
13923,91,0,6,85,0
13924,91,0,6,85,0
13925,91,0,6,85,0
13926,91,0,6,85,0
13927,91,0,6,85,0
13928,91,0,6,85,0
13929,91,0,6,85,0
13930,91,0,6,85,0
13931,91,0,6,85,0
13932,91,0,6,85,0
13933,91,0,6,85,0
13934,91,0,5,86,0
13935,91,0,5,86,0
13936,91,0,5,86,0
13937,91,0,5,86,0
13938,91,0,5,86,0
13939,91,0,5,86,0
13940,91,0,5,86,0
13941,91,0,5,86,0
13942,91,0,5,86,0
13943,91,0,5,86,0
13944,91,0,5,86,0
13945,91,0,5,86,0
13946,91,0,5,86,0
13947,91,0,5,86,0
13948,91,0,5,86,0
13949,91,0,5,86,0
13950,91,0,5,86,0
13951,91,0,5,86,0
13952,91,0,5,86,0
13953,91,0,5,86,0
13954,91,0,5,86,0
13955,91,0,5,86,0
13956,91,0,5,86,0
13957,91,0,5,86,0
13958,91,0,5,86,0
13959,91,0,5,86,0
13960,91,0,5,86,0
13961,91,0,5,86,0
13962,91,0,5,86,0
13963,91,0,5,86,0
13964,91,0,5,86,0
13965,91,0,5,86,0
13966,91,0,5,86,0
13967,91,0,5,86,0
13968,91,0,5,86,0
13969,91,0,5,86,0
13970,91,0,5,86,0
13971,91,0,5,86,0
13972,91,0,5,86,0
13973,91,0,5,86,0
13974,91,0,5,86,0
13975,91,0,5,86,0
13976,91,0,5,86,0
13977,91,0,5,86,0
13978,91,0,5,86,0
13979,91,0,5,86,0
13980,91,0,5,86,0
13981,91,0,5,86,0
13982,91,0,5,86,0
13983,91,0,5,86,0
13984,91,0,5,86,0
13985,91,0,5,86,0
13986,91,0,5,86,0
13987,91,0,5,86,0
13988,91,0,5,86,0
13989,91,0,5,86,0
13990,91,0,5,86,0
13991,91,0,5,86,0
13992,91,0,5,86,0
13993,91,0,5,86,0
13994,91,0,5,86,0
13995,91,0,5,86,0
13996,91,0,5,86,0
13997,91,0,5,86,0
13998,91,0,5,86,0
13999,91,0,5,86,0
14000,91,0,5,86,0
14001,91,0,5,86,0
14002,91,0,5,86,0
14003,91,0,5,86,0
14004,91,0,5,86,0
14005,91,0,5,86,0
14006,91,0,5,86,0
14007,91,0,5,86,0
14008,91,0,5,86,0
14009,91,0,5,86,0
14010,91,0,5,86,0
14011,91,0,5,86,0
14012,91,0,5,86,0
14013,91,0,5,86,0
14014,91,0,5,86,0
14015,91,0,5,86,0
14016,91,0,5,86,0
14017,91,0,5,86,0
14018,91,0,5,86,0
14019,91,0,5,86,0
14020,91,0,5,86,0
14021,91,0,5,86,0
14022,91,0,5,86,0
14023,91,0,5,86,0
14024,91,0,5,86,0
14025,91,0,5,86,0
14026,91,0,5,86,0
14027,91,0,5,86,0
14028,91,0,5,86,0
14029,91,0,5,86,0
14030,92,0,6,86,0
14031,92,0,6,86,0
14032,92,0,6,86,0
14033,92,0,6,86,0
14034,92,0,5,87,0
14035,92,0,5,87,0
14036,92,0,5,87,0
14037,92,0,5,87,0
14038,92,0,5,87,0
14039,92,0,5,87,0
14040,92,0,5,87,0
14041,92,0,5,87,0
14042,92,0,5,87,0
14043,92,0,5,87,0
14044,92,0,5,87,0
14045,92,0,5,87,0
14046,92,0,5,87,0
14047,92,0,5,87,0
14048,92,0,5,87,0
14049,92,0,5,87,0
14050,92,0,5,87,0
14051,92,0,5,87,0
14052,92,0,5,87,0
14053,92,0,5,87,0
14054,92,0,5,87,0
14055,92,0,5,87,0
14056,92,0,5,87,0
14057,92,0,5,87,0
14058,92,0,5,87,0
14059,92,0,5,87,0
14060,92,0,5,87,0
14061,92,0,5,87,0
14062,92,0,5,87,0
14063,92,0,5,87,0
14064,92,0,5,87,0
14065,92,0,5,87,0
14066,92,0,5,87,0
14067,92,0,5,87,0
14068,92,0,5,87,0
14069,92,0,5,87,0
14070,92,0,5,87,0
14071,92,0,5,87,0
14072,92,0,5,87,0
14073,92,0,5,87,0
14074,92,0,5,87,0
14075,92,0,5,87,0
14076,92,0,5,87,0
14077,92,0,5,87,0
14078,92,0,5,87,0
14079,92,0,5,87,0
14080,92,0,5,87,0
14081,92,0,5,87,0
14082,92,0,5,87,0
14083,92,0,5,87,0
14084,92,0,4,88,0
14085,92,0,4,88,0
14086,92,0,4,88,0
14087,92,0,4,88,0
14088,92,0,4,88,0
14089,92,0,4,88,0
14090,92,0,4,88,0
14091,92,0,4,88,0
14092,92,0,4,88,0
14093,92,0,4,88,0
14094,92,0,4,88,0
14095,92,0,4,88,0
14096,92,0,4,88,0
14097,92,0,4,88,0
14098,92,0,4,88,0
14099,92,0,4,88,0
14100,92,0,4,88,0
14101,92,0,4,88,0
14102,92,0,4,88,0
14103,92,0,4,88,0
14104,92,0,4,88,0
14105,92,0,4,88,0
14106,92,0,4,88,0
14107,92,0,4,88,0
14108,92,0,4,88,0
14109,92,0,4,88,0
14110,92,0,4,88,0
14111,92,0,4,88,0
14112,92,0,4,88,0
14113,92,0,4,88,0
14114,92,0,4,88,0
14115,92,0,4,88,0
14116,92,0,4,88,0
14117,92,0,4,88,0
14118,92,0,4,88,0
14119,92,0,4,88,0
14120,92,0,4,88,0
14121,92,0,4,88,0
14122,92,0,4,88,0
14123,92,0,4,88,0
14124,92,0,4,88,0
14125,92,0,4,88,0
14126,92,0,4,88,0
14127,92,0,4,88,0
14128,92,0,4,88,0
14129,92,0,4,88,0
14130,92,0,4,88,0
14131,92,0,4,88,0
14132,92,0,4,88,0
14133,92,0,4,88,0
14134,92,0,4,88,0
14135,92,0,4,88,0
14136,92,0,4,88,0
14137,92,0,4,88,0
14138,92,0,4,88,0
